2020,2020-05-14,2,0,8
2020,2020-05-15,2,0,9
2020,2020-05-16,2,0,9
2020,2020-05-17,1,0,7
2020,2020-05-18,2,0,8
2020,2020-05-19,2,0,9
2020,2020-05-20,2,0,9
2020,2020-05-21,2,0,9
2020,2020-05-22,2,0,9
2020,2020-05-23,1,0,7
2020,2020-05-24,1,0,7
2020,2020-05-25,2,0,8
2020,2020-05-26,2,0,9
2020,2020-05-27,2,0,9
2020,2020-05-28,2,0,9
2020,2020-05-29,2,0,10
2020,2020-05-30,2,0,9
2020,2020-05-31,2,0,8
2020,2020-06-01,2,0,9
2020,2020-06-02,2,0,9
2020,2020-06-03,2,0,9
2020,2020-06-04,2,0,9
2020,2020-06-05,2,0,9
2020,2020-06-06,2,0,9
2020,2020-06-07,2,0,8
2020,2020-06-08,3,0,11
2020,2020-06-09,3,0,11
2020,2020-06-10,3,0,11
2020,2020-06-11,3,0,10
2020,2020-06-12,3,0,11
2020,2020-06-13,2,0,10
2020,2020-06-14,2,0,9
2020,2020-06-15,3,0,10
2020,2020-06-16,3,0,11
2020,2020-06-17,3,0,11
2020,2020-06-18,3,0,11
2020,2020-06-19,3,0,11
2020,2020-06-20,2,0,10
2020,2020-06-21,2,0,8
2020,2020-06-22,3,0,11
2020,2020-06-23,3,0,11
2020,2020-06-24,3,0,11
2020,2020-06-25,3,0,12
2020,2020-06-26,4,0,13
2020,2020-06-27,2,0,10
2020,2020-06-28,2,0,9
2020,2020-06-29,3,0,11
2020,2020-06-30,3,0,11
2020,2020-07-01,3,0,11
2020,2020-07-02,3,0,12
2020,2020-07-03,2,0,11
2020,2020-07-04,2,0,9
2020,2020-07-05,2,0,9
2020,2020-07-06,3,0,10
2020,2020-07-07,3,0,11
2020,2020-07-08,3,0,10
2020,2020-07-09,3,0,11
2020,2020-07-10,3,0,10
2020,2020-07-11,2,0,10
2020,2020-07-12,2,0,9
2020,2020-07-13,3,0,11
2020,2020-07-14,3,0,11
2020,2020-07-15,4,0,13
2020,2020-07-16,3,0,11
2020,2020-07-17,4,0,13
2020,2020-07-18,3,0,11
2020,2020-07-19,2,0,9
2020,2020-07-20,3,0,11
2020,2020-07-21,3,0,11
2020,2020-07-22,3,0,11
2020,2020-07-23,4,0,12
2020,2020-07-24,4,0,13
2020,2020-07-25,3,0,12
2020,2020-07-26,2,0,9
2020,2020-07-27,3,0,11
2020,2020-07-28,4,0,12
2020,2020-07-29,4,0,13
2020,2020-07-30,4,0,13
2020,2020-07-31,4,0,13
2020,2020-08-01,3,0,12
2020,2020-08-02,2,0,9
2020,2020-08-03,4,0,13
2020,2020-08-04,3,0,10
2020,2020-08-05,4,0,14
2020,2020-08-06,4,0,13
2020,2020-08-07,4,0,13
2020,2020-08-08,3,0,11
2020,2020-08-09,2,0,9
2020,2020-08-10,3,0,11
2020,2020-08-11,3,0,11
2020,2020-08-12,3,0,11
2020,2020-08-13,3,0,11
2020,2020-08-14,4,0,13
2020,2020-08-15,3,0,11
2020,2020-08-16,2,0,8
2020,2020-08-17,3,0,11
2020,2020-08-18,4,0,13
2020,2020-08-19,3,0,11
2020,2020-08-20,4,0,13
2020,2020-08-21,4,0,14
2020,2020-08-22,3,0,12
2020,2020-08-23,2,0,9
2020,2020-08-24,3,0,11
2020,2020-08-25,3,0,11
2020,2020-08-26,4,0,12
2020,2020-08-27,3,0,11
2020,2020-08-28,3,0,11
2020,2020-08-29,3,0,10
2020,2020-08-30,2,0,9
2020,2020-08-31,3,0,10
2020,2020-09-01,4,0,12
2020,2020-09-02,4,0,12
2020,2020-09-03,4,0,13
2020,2020-09-04,4,0,13
2020,2020-09-05,3,0,12
2020,2020-09-06,3,0,10
2020,2020-09-07,2,0,9
2020,2020-09-08,4,0,12
2020,2020-09-09,4,0,13
2020,2020-09-10,4,0,12
2020,2020-09-11,4,0,13
2020,2020-09-12,3,0,12
2020,2020-09-13,2,0,9
2020,2020-09-14,4,0,12
2020,2020-09-15,4,0,12
2020,2020-09-16,4,0,12
2020,2020-09-17,4,0,12
2020,2020-09-18,4,0,12
2020,2020-09-19,3,0,11
2020,2020-09-20,2,0,8
2020,2020-09-21,3,0,10
2020,2020-09-22,4,0,12
2020,2020-09-23,4,0,12
2020,2020-09-24,4,0,12
2020,2020-09-25,4,0,13
2020,2020-09-26,3,0,12
2020,2020-09-27,3,0,10
2020,2020-09-28,3,0,11
2020,2020-09-29,3,0,10
2020,2020-09-30,4,0,12
2020,2020-10-01,4,0,12
2020,2020-10-02,4,0,13
2020,2020-10-03,3,0,12
2020,2020-10-04,2,0,8
2020,2020-10-05,3,0,10
